cell_name,cohort,dqdv_peak_v_c5_dis,dqdv_peak_v_shift_c1c5_dis,dqdv_charge_discharge_hysteresis_c5,dqdv_cosine_sim_c1c5_dis
AR3976,AR,3.605399999999878,0.0013999999999994017,0.23120000000008378,0.9970573400055291
AR3977,AR,3.6119999999998775,-0.0009999999999998899,0.17720000000010083,0.9982875448923237
AR3978,AR,3.59059999999988,-0.009999999999998899,0.2095000000000975,0.9987453046427555
AR3979,AR,3.6024999999998784,0.0016999999999995907,0.19530000000009995,0.9980001255741763
AR3980,AR,3.5284999999998865,0.00869999999999882,0.29550000000009113,0.9995752041458392
AR3981,AR,3.5109999999998887,0.004999999999999449,0.30840000000008994,0.999381498783542
AR3982,AR,3.5835999999998807,0.02079999999999771,0.20820000000009875,0.9932783729944371
AR3983,AR,3.622699999999876,-0.000300000000000189,0.16680000000010242,0.9989573276037921
AR3985,AR,3.598999999999879,0.0019999999999997797,0.20840000000010006,0.9992889545275954
AR3992,AR,3.5801999999998806,-0.000500000000000167,0.16310000000010794,0.9990694633374926
AR3993,AR,3.5836999999998804,-0.015299999999998537,0.2287000000001007,0.9994878225887078
AR3994,AR,3.5913999999998794,-0.000800000000000356,0.21730000000010152,0.9990778347569219
AR4015,AR,3.6091999999998774,-0.023699999999997168,0.15930000000006306,0.9976527865655457
AR4016,AR,3.6347999999998746,-0.009399999999998965,0.115400000000069,0.9987117000931878
AR4018,AR,3.5920999999998795,-0.011099999999999,0.21630000000009986,0.9979743758595059
AR4019,AR,3.4767999999998924,-0.00019999999999997797,0.3758000000000865,0.9981697727424561
AR4020,AR,3.505899999999889,-0.04489999999999528,0.33540000000008874,0.9989245507621775
AR4021,AR,3.581999999999881,-0.013699999999998269,0.2176000000000955,0.9968962436224413
AR4023,AR,3.385799999999902,-0.055199999999994365,0.46440000000007764,0.9981084419088049
AR4024,AR,3.49869999999989,-0.00879999999999903,0.35190000000009025,0.9993181843371368
AR4035,AR,3.596909999999879,-0.0006099999999999994,0.24249000000009024,0.999273693280957
AR4037,AR,3.58709999999988,0.0016099999999998893,0.2579900000000963,0.9991914002293244
AR4038,AR,3.5731399999998814,-0.008449999999999402,0.2889100000000937,0.9940646075477718
AR4039,AR,3.596589999999879,-0.000030000000000196536,0.24940000000009332,0.9991269225374169
AR4041,AR,3.6119999999998775,0.01319999999999899,0.21930000000009553,0.9985870630305935
AR4042,AR,3.608399999999878,-0.0026999999999994806,0.22040000000009474,0.9987921194497581
AR4053,AR,3.5759999999998815,-0.0017999999999998018,0.25690000000009494,0.9991188994351954
AR4055,AR,3.6261699999998758,0.008899999999999242,0.09705000000010644,0.9982480220380551
AR4056,AR,3.597709999999879,0.0030999999999998806,0.2379800000000949,0.9985430338591496
AR4057,AR,NaN,NaN,NaN,NaN
AR4064,AR,3.6440999999998738,-0.009599999999998943,0.03690000000008675,0.9992515312271575
AR4065,AR,3.6476999999998734,-0.005599999999999383,0.04020000000008572,0.9994212376579295
AR4068,AR,3.6369999999998748,-0.007999999999999119,0.05340000000009093,0.9996700046499203
AR4069,AR,3.6278999999998756,0.0012999999999996348,0.07650000000008728,0.9996488019010146
AR4070,AR,3.5830299999998805,0.0007399999999999629,0.2650000000000974,0.9987336845380588
AR4071,AR,3.58562999999988,-0.004309999999999814,0.24802000000009938,0.9988256721078911
AR4072,AR,3.58773999999988,-0.004029999999999756,0.24066000000009735,0.9990361468944806
AR4078,AR,3.6386999999998744,-0.012099999999998445,0.05140000000008582,0.9993764022593268
AR4080,AR,3.5928199999998798,0.008339999999999126,0.233420000000101,0.9994601375007663
AR4082,AR,3.6029999999998785,0.0041999999999995374,0.24200000000009414,0.9988648655404828
AR4084,AR,3.6118499999998774,-0.0029599999999994075,0.113540000000107,0.9978833255752507
AR4085,AR,3.597499999999879,0.004009999999999625,0.14122000000010582,0.9981965513984541
AR4086,AR,3.6009199999998787,0.003429999999999822,0.1327700000001042,0.9979185323702292
AR4088,AR,3.668399999999871,-0.006399999999999295,0.11870000000008885,0.9969967683023325
AR4095,AR,3.6143999999998773,0.011229999999998963,0.1113900000001058,0.9987494334499216
AR4098,AR,3.5775899999998813,0.005269999999999442,0.2485900000000969,0.9988188353235148
AR4100,AR,3.5926799999998793,0.004629999999999246,0.22205000000010022,0.9990884395360533
AR4101,AR,3.5903999999998795,0.006039999999999157,0.22608000000009998,0.9989496370595852
AR4102,AR,3.5897399999998796,0.0072099999999992725,0.23543000000009995,0.9991812969794832
AR4109,AR,3.581799999999881,-0.009099999999998776,0.2647000000000954,0.9981786347049052
AR4110,AR,3.608999999999878,0.0029999999999996696,0.23120000000009977,0.9985987716118039
AR4111,AR,3.596999999999879,0.009999999999998899,0.2448000000001005,0.9987244120964067
AR4115,AR,3.614499999999877,0.050039999999994755,0.3363900000001032,0.9895782532095052
AR4116,AR,3.525279999999887,0.019019999999998483,0.4652600000000904,0.9895356280583915
AR4121,AR,3.607099999999878,-0.0022199999999998887,0.23189000000009496,0.9983695826406576
AR4122,AR,3.608659999999878,0.007399999999999185,0.2478500000000956,0.9982840583343419
AR4123,AR,3.597089999999879,0.00038999999999989043,0.3020900000000979,0.9982935164942105
AR4127,AR,3.4049999999999003,0.036999999999995925,0.4223000000000767,0.9889220869906766
AR4128,AR,3.3849999999999025,0.029099999999997017,0.462100000000071,0.9913804467921029
AR4130,AR,3.5592099999998834,-9.999999999621423e-6,0.29390000000009175,0.9988325958027102
AR4131,AR,3.605299999999878,0.0004900000000001015,0.21337000000009532,0.9982800889919474
AR4135,AR,3.48659999999989,0.009599999999998055,0.7350000000001682,0.9874915353477448
AR4138,AR,3.521799999999887,-0.0019999999999997797,0.26730000000008447,0.9962039877662319
AR4139,AR,3.5480999999998843,-0.006799999999999251,0.2349000000000867,0.9977124539725779
AR4142,AR,3.5611899999998826,0.002089999999999481,0.3210900000000958,0.9999949965991469
AR4143,AR,3.59000999999988,0.002000000000000224,0.2553800000000961,0.9985952078510725
AR4144,AR,3.5982099999998787,0.0,0.23282000000009573,0.9987191299054394
AR4145,AR,3.5938999999998793,0.006169999999999565,0.2500200000000934,0.9987780852725987
AR4146,AR,3.5757899999998815,0.004449999999999399,0.27241000000009574,0.9990100422956233
AR4147,AR,3.598339999999879,0.0035999999999996035,0.2409200000000955,0.9987762663284159
AR4148,AR,3.5995499999998786,0.00661999999999896,0.24081000000009567,0.9988463017419932
AR4149,AR,3.5788799999998813,-0.02102999999999744,0.5269400000000908,0.9988649670103321
AR4162,AR,3.382199999999903,0.02820999999999696,0.4547000000000736,0.9916635949295067
AR4163,AR,3.427319999999898,0.025729999999997144,0.40159000000007783,0.9946508013896026
AR4164,AR,3.4348099999998967,0.013669999999998517,0.3916200000000787,0.996211666009521
AR4165,AR,3.4179499999998986,0.03019999999999623,0.40541000000007976,0.9920403511584092
AR4166,AR,3.231489999999919,0.0685099999999923,0.6390800000000612,0.961110762858787
AR4167,AR,3.4138099999998994,0.030079999999996776,0.4090900000000759,0.9912017295017713
AR4168,AR,3.6178999999998767,0.008399999999999075,0.1949000000000951,0.9979013261513061
AR4169,AR,3.5575999999998835,0.03189999999999671,0.2860000000000995,0.9941830491146089
AR4170,AR,3.5928999999998794,0.004999999999999449,0.2397000000000955,0.9986886227189046
AR4177,AR,3.58870999999988,0.005989999999999274,0.23324000000009937,0.9985523947260493
AR4179,AR,3.599949999999879,0.0021599999999999397,0.22537000000009977,0.9987810728851266
AR4181,AR,3.5774199999998815,-0.0072299999999989595,0.2637600000000968,0.9988834188547682
AR4184,AR,3.595539999999879,0.006819999999998938,0.25256000000009404,0.9985254492979352
AR4185,AR,3.576899999999881,0.0038999999999993484,0.25900000000009804,0.9989646794033531
AR4187,AR,3.581799999999881,-0.0021999999999997577,0.25710000000009803,0.9989256032764419
AR4188,AR,3.5925999999998797,-0.00019999999999997797,0.24150000000009886,0.9992617083012788
AR4191,AR,3.58689999999988,-0.01889999999999814,0.24330000000009777,0.9988122451128211
AR4193,AR,3.58769999999988,-0.007299999999999418,0.1764000000000947,0.9978051971777813
AR4194,AR,3.6280999999998755,0.0011999999999998678,0.10220000000009977,0.9996717323755256
AR4195,AR,3.6308999999998752,-0.005199999999999427,0.09060000000009572,0.9994723553886022
AR4197,AR,3.631299999999875,-0.00019999999999997797,0.1046000000000995,0.9995864067183671
AR4198,AR,3.6212999999998763,-0.006299999999999528,0.11250000000009619,0.9996096338354072
AR4199,AR,3.628899999999875,0.0011999999999994237,0.1027000000001097,0.9995550292029683
AR4201,AR,3.6288999999998754,0.0035999999999996035,0.12490000000009926,0.9999820616065738
AR4216,AR,3.6001999999998784,-0.00010000000000021103,0.22850000000009274,0.9989243206932439
AR4217,AR,3.598099999999879,-0.0015000000000000568,0.2208000000000956,0.9987873861316358
AR4229,AR,3.577979999999881,-0.0025199999999996336,0.2630000000000976,0.9970010351322711
AR4230,AR,3.5753899999998815,0.008119999999999017,0.2666300000000965,0.9941069162118337
AR4231,AR,3.58907999999988,0.005009999999999959,0.24721000000009896,0.9932287385920173
AR4232,AR,3.6197999999998762,0.0,0.19910000000009953,0.9984451556313336
AR4233,AR,3.630799999999875,0.024999999999997247,0.17840000000009937,0.9981032422748092
AR4234,AR,NaN,NaN,NaN,NaN
AR4239,AR,3.4070799999998997,0.12940999999998537,0.5664000000000722,0.9793686709809559
AR4240,AR,3.4939599999998903,0.05486999999999398,0.3427600000000903,0.9884901811209619
AR4242,AR,3.4381499999998963,0.12635999999998582,0.4092800000000847,0.9773285725979476
AR4244,AR,3.5469899999998846,0.03331999999999624,0.293060000000096,0.996776353696911
AR4246,AR,3.5018199999998894,0.12267999999998613,0.34043000000009016,0.9815807684513282
AR4255,AR,3.6025399999998786,0.0015899999999997583,0.22854000000009167,0.9988788569063499
AR4256,AR,3.6201099999998765,0.009979999999998768,0.20062000000010105,0.9989994335903024
AR4259,AR,3.580999999999881,-0.0038999999999993484,0.27050000000009433,0.9980213544821549
AR4261,AR,3.4945999999998905,0.072599999999992,0.351300000000089,0.989001766728148
AR4262,AR,3.451999999999895,0.09699999999998932,0.39730000000008525,0.9795009764937467
AR4263,AR,3.624999999999876,0.015999999999998238,0.3403000000000995,0.9951101923633342
AR4264,AR,3.634799999999875,-0.05709999999999349,0.34730000000010186,0.9765877175981484
AR4265,AR,4.031999999999831,0.0009999999999994458,0.04020000000014168,0.9898499411451597
AR4267,AR,3.5987999999998785,-0.0009999999999998899,0.21370000000010192,0.9990717995631524
AR4268,AR,3.58569999999988,0.009099999999998776,0.23380000000009993,0.9991959355179202
AR4269,AR,3.5239999999998872,-0.06799999999999251,0.3003000000000897,0.9544374878943249
AR4270,AR,3.5908999999998796,-0.0028999999999999027,0.23030000000009698,0.9985985721905224
AR4271,AR,3.604699999999878,0.005999999999999339,0.2056000000000977,0.997879112832221
AR4272,AR,3.5919999999998797,0.000500000000000167,0.23370000000010105,0.99855044702072
AR4273,AR,3.599999999999879,-0.020699999999997498,0.38370000000010096,0.9982302087852271
AR4275,AR,3.58879999999988,-0.014199999999998436,0.24400000000009747,0.9984569327371989
AR4276,AR,3.605099999999878,0.004999999999999449,0.23230000000009854,0.9987851951984051
AR4277,AR,3.5978899999998792,-0.010019999999998586,0.22988000000009867,0.9985556163442184
AR4278,AR,3.6179599999998766,-0.004389999999999894,0.19116000000010036,0.9978592409295032
AR4282,AR,3.59146999999988,0.022949999999997583,0.2284000000000952,0.9958315335439036
AR4284,AR,3.615899999999877,0.010199999999998877,0.2039000000000959,0.9986156320296002
AR4289,AR,3.634899999999875,-0.0009000000000001229,0.17280000000009776,0.9988228580560298
AR4292,AR,3.5624999999998828,0.0014999999999996128,0.2482000000000837,0.9988130393491265
AR4293,AR,3.5319999999998863,0.0029999999999996696,0.30720000000007675,0.9990272249207879
AR4304,AR,3.5634499999998823,-0.003769999999999829,0.2586600000000847,0.9973266996708502
AR4305,AR,3.570289999999882,0.003829999999999778,0.24345000000008632,0.9973015709691252
AR4306,AR,3.5517299999998837,-0.007319999999999105,0.27143000000008577,0.996382652939135
AR4307,AR,3.604699999999878,-0.01789999999999825,0.23260000000009873,0.9985967881814549
AR4309,AR,3.58849999999988,0.023099999999997234,0.26690000000010183,0.9987333757716005
AR4310,AR,3.600599999999879,-0.006399999999999295,0.22530000000010064,0.9992186980131631
AR4311,AR,3.6168999999998763,-0.00879999999999903,0.21030000000010762,0.9997429865726652
AR4313,AR,3.663599999999872,0.001100000000000101,0.0007000000000663142,0.9998025346858679
AR4315,AR,3.6090899999998776,-0.014239999999998698,0.12636000000011238,0.9992178802111766
AR4317,AR,3.6153399999998768,0.002189999999999692,0.21501000000010295,0.999529330947054
AR4318,AR,3.6015899999998786,-0.014579999999998261,0.22357000000010174,0.9995846387435148
AR4319,AR,3.5735899999998817,-0.009899999999999132,0.2767200000000991,0.9995781816805319
AR4343,AR,3.6289999999998757,0.0009999999999998899,0.19350000000009882,0.9987862491935809
AR4344,AR,3.6127999999998774,0.0029999999999996696,0.20790000000009723,0.9979934563755036
AR4345,AR,3.626799999999876,0.011999999999998678,0.18850000000009715,0.9983764604175455
AR4352,AR,3.597709999999879,0.020279999999997855,0.22234000000009546,0.9967878996454868
AR4353,AR,3.6091999999998774,0.01631999999999767,0.20578000000009622,0.9968187522671211
AR4354,AR,3.576799999999881,0.0369499999999956,0.244470000000097,0.992807670061836
AR4355,AR,3.5933799999998794,0.01555999999999802,0.2138300000000979,0.9964157524318874
AR4356,AR,3.526949999999887,0.13146999999998554,0.30095000000009264,0.9517554503685965
AR4357,AR,3.549289999999884,0.11413999999998747,0.2924000000000957,0.9588429642099169
AR4359,AR,3.6295999999998756,0.005899999999999572,0.11120000000010855,0.9987016626035038
AR4363,AR,3.597299999999879,-0.007799999999999141,0.2133000000001024,0.9990607584025686
AR4366,AR,3.5679999999998824,0.025299999999997436,0.27410000000009527,0.993655559146102
AR4367,AR,3.566799999999882,0.02149999999999741,0.2636000000000971,0.996675618572284
AR4368,AR,3.58629999999988,0.030199999999996674,0.23320000000009822,0.9931434761974578
AR4379,AR,3.6196999999998765,0.01169999999999849,0.21470000000009515,0.9984637687875041
AR4380,AR,3.6120999999998773,-0.007899999999999352,0.4762000000001052,0.999645338724398
AR4384,AR,3.5509999999998842,-0.20219999999997773,0.37210000000010224,0.9894511836282248
AR4388,AR,3.4069999999999,0.21899999999997588,0.47150000000008063,0.923984844612699
AR4389,AR,4.04399999999983,-0.0027999999999996916,0.09140000000014403,0.9375132748046475
AR4394,AR,3.468899999999893,0.045999999999994934,0.4262000000000832,0.9921055451578603
AR4395,AR,3.4827999999998918,0.03779999999999584,0.41350000000008347,0.993830424302882
AR4401,AR,3.596999999999879,0.022999999999997467,0.22010000000009633,0.996038266694824
AR4402,AR,3.569999999999882,0.06309999999999327,0.2519000000000946,0.9896176023243208
AR4403,AR,3.552799999999884,0.03379999999999628,0.267400000000094,0.9903822559474256
AR4410,AR,3.5655699999998824,-0.009239999999998805,0.2975200000000968,0.9971875828078312
AR4411,AR,3.533769999999886,-0.027329999999996968,0.33137000000009786,0.9826670792175674
AR4412,AR,3.5666099999998826,-0.011199999999998766,0.2883900000000965,0.9975867377268306
AR4421,AR,3.5908999999998796,0.004899999999999238,0.246300000000089,0.9974474546388277
AR4423,AR,3.5816999999998806,0.014099999999998225,0.2794000000000869,0.99906570073036
AR4424,AR,3.561799999999883,0.012899999999998801,0.31320000000008363,0.9983561038656846
AR4426,AR,3.578699999999881,-0.0011999999999998678,0.2511000000000938,0.9983866234938366
AR4427,AR,3.522899999999887,0.09099999999998998,0.30460000000008813,0.9744543845161205
AR4428,AR,3.5199999999998877,0.1189999999999869,0.3075000000000889,0.955567313491569
AR4429,AR,3.4916999999998906,0.15069999999998318,0.3519000000000898,0.8968009190237916
AR4430,AR,3.5361999999998854,0.15979999999998196,0.29960000000009845,0.913238932970985
AR4431,AR,4.100999999999823,0.0,-0.2721999999998399,0.7455326525224374
AR4432,AR,4.095999999999824,0.0,-0.2685999999998434,0.8518008125564712
AR4433,AR,3.362399999999905,0.15539999999998289,0.4639000000000757,0.928415623339659
AR4434,AR,3.372999999999904,0.05499999999999394,0.45150000000007573,0.9611472009632299
AR4435,AR,3.189879999999924,0.11389999999998768,0.6735000000000597,0.9478584238768408
AR4439,AR,3.6056499999998777,0.0017799999999992266,0.12426000000010884,0.998126193609269
AR4440,AR,3.5936199999998792,-0.007719999999999061,0.1481000000001056,0.9987483218251061
AR4441,AR,3.5862699999998804,-0.0003599999999996939,0.24461000000009658,0.9988231747228199
AR4456,AR,3.58749999999988,0.006999999999999229,0.2687000000001003,0.9987167060247847
AR4478,AR,3.580999999999881,-0.007999999999999119,0.2583000000000979,0.9989797921843913
AR4479,AR,3.6199999999998766,0.006399999999999295,0.38950000000010654,0.9997003798857144
AR4480,AR,NaN,NaN,NaN,NaN
AR4495,AR,3.613799999999877,0.008599999999999053,0.21750000000009484,0.9990913239297207
AR4496,AR,3.6013999999998787,0.015599999999998726,0.24430000000009544,0.9990678654986819
AR4501,AR,3.13449999999993,-0.8400999999999077,0.7281000000000502,0.9902271573302788
AR4502,AR,3.3487999999999065,0.044099999999995365,0.4898000000000695,0.9894197605805561
AR4503,AR,3.2387999999999186,0.10279999999998868,0.613600000000059,0.9736720706852958
AR4504,AR,NaN,NaN,NaN,NaN
AR4513,AR,NaN,NaN,NaN,NaN
AR4515,AR,3.5936999999998793,-0.008299999999999308,0.25480000000008873,0.9989435056172516
AR4516,AR,3.6093999999998774,-0.0017000000000000348,0.6000000000000911,0.9986125302165999
AR4526,AR,3.6199999999998766,0.008999999999999009,0.21290000000009002,0.9990313260450547
AR4527,AR,3.627599999999876,0.007599999999999163,0.1943000000000894,0.9986872084320263
AR4530,AR,3.6009999999998787,0.030999999999996586,0.21900000000008557,0.9977648690202192
AR4531,AR,3.6029999999998785,0.0246999999999975,0.22190000000009036,0.9979815132604586
AR4532,AR,3.6099999999998778,0.0023999999999997357,0.22940000000009597,0.9995279081497782
AR4534,AR,3.6011999999998783,0.004999999999999449,0.14740000000010767,0.9984560829183093
AR4535,AR,3.5975999999998787,0.004999999999999005,0.2365000000001003,0.9985095845079545
AR4536,AR,3.5823999999998803,0.0034999999999993925,0.2598000000000993,0.9985908580158669
AR4544,AR,NaN,NaN,NaN,NaN
AR4549,AR,3.596999999999879,-0.026999999999997026,0.5286000000000999,0.9951025962602211
AR4555,AR,3.607099999999878,-0.00009999999999976694,0.23550000000009064,0.9973839026438759
AR4556,AR,3.6206999999998764,-0.008999999999999009,0.2072000000000882,0.9970126382623784
AR4559,AR,3.632099999999875,0.004149999999999654,0.18499000000009636,0.998891273526141
AR4560,AR,3.6312399999998752,0.009339999999999016,0.17900000000009708,0.998731452159491
AR4563,AR,3.617999999999877,0.015999999999998238,0.113100000000109,0.9983298888502959
AR4564,AR,3.6139999999998773,0.007999999999999119,0.11040000000010908,0.9980665843543143
AR4565,AR,3.604899999999878,-0.013999999999998458,0.2387000000000965,0.9996313078972007
AR4569,AR,3.5758999999998813,-0.03779999999999584,0.4580000000001019,0.9964032503831393
AR4571,AR,3.5937999999998795,-0.005999999999999339,0.26900000000008983,0.9989000888456336
AR4576,AR,3.552099999999884,0.04839999999999467,0.281700000000094,0.9896114118808678
AR4578,AR,3.557399999999883,-0.012199999999998656,0.29280000000009476,0.9993048735378502
AR4579,AR,3.570699999999882,-0.000500000000000167,0.2747000000000934,0.999363213641288
AR4580,AR,3.596799999999879,0.00609999999999955,0.23790000000009703,0.9995064740154195
AR4581,AR,3.6097999999998778,0.004799999999999471,0.2160000000000899,0.9988592304903559
AR4582,AR,3.6178999999998767,0.011999999999998678,0.21250000000009273,0.9989620089311323
AR4585,AR,3.6348999999998743,-0.00040000000000040004,0.17490000000009243,0.998930636870276
AR4586,AR,3.6077999999998775,-0.015799999999998704,0.22370000000009016,0.9989935316894609
AR4587,AR,3.5997999999998784,-0.016399999999998194,0.25130000000008756,0.9983286381969717
AR4588,AR,3.6290999999998754,0.006899999999999462,0.1949000000000911,0.9983609493939468
AR4593,AR,3.452899999999895,-0.05799999999999361,NaN,0.99829326895578
AR4594,AR,3.6029999999998785,0.0031999999999996476,0.24670000000010317,0.9992868346018086
AR4595,AR,3.5763699999998813,-0.013629999999998699,0.26713000000009623,0.999449295491238
AR4597,AR,3.59045999999988,-0.0073099999999990395,0.24702000000009372,0.9993596832408919
AR4598,AR,3.581479999999881,0.007529999999999593,0.3033400000000963,0.9980920298983886
AR4600,AR,3.596879999999879,-0.004389999999999894,0.23113000000009531,0.9990502497151591
AR4601,AR,3.5912299999998796,-0.00646999999999931,0.24858000000009195,0.9992806654538486
AR4602,AR,3.6198999999998764,0.0039999999999995595,0.2010000000000951,0.9989394405093452
AR4615,AR,3.5659999999998826,-0.011299999999998533,0.5400000000000986,0.9974652432388382
AR4628,AR,3.623499999999876,0.004799999999999471,0.22910000000010022,0.9965232349679968
AR4643,AR,3.569499999999882,-0.03549999999999631,0.6303000000000929,0.9944057156912731
AR4644,AR,3.570599999999882,0.00019999999999997797,0.27780000000009375,0.9992276615089729
AR4664,AR,3.5854999999998802,-0.01689999999999836,0.25770000000009974,0.9960670709151728
AR4666,AR,3.58669999999988,-0.00039999999999995595,0.25840000000009855,0.9989839168389346
AR4696,AR,3.5029999999998895,0.08999999999999009,0.33860000000008705,0.9702196422325503
R1350,AR,3.58849999999988,0.06239999999999313,0.40240000000008624,0.9971389095878034
R1351,AR,3.624599999999876,0.0,0.16760000000007214,0.9981346186678505
R1352,AR,3.5863999999998804,0.04039999999999555,0.440700000000084,0.9968847294199488
R1355,AR,3.6217172355650664,0.014762058258058541,0.20150784492501206,0.9984881778811602
R1355_AMY25R1355ST1,AR,3.6217172355650664,0.014762058258058541,0.20150784492501206,0.9984881778811602
